Census_Id;Id_county;Name_City
53033009300;1;Seattle
53035090800;6;Bainbridge Island
53033024905;1;Bellevue
53033024904;1;Bellevue
53035090800;6;Bainbridge Island
53035091002;6;Bainbridge Island
53011040908;15;Vancouver
53033006701;1;Seattle
53067012100;3;Olympia
53033006400;1;Seattle
53033023401;1;Bellevue
53033028600;1;Normandy Park
53067010600;3;Olympia
53035090400;6;Silverdale
53033030201;1;Federal Way
53033024001;1;Bellevue
53035080400;6;Bremerton
53033022804;1;Bellevue
53033023807;1;Bellevue
53033025008;1;Bellevue
53033023500;1;Bellevue
53061052206;4;Snohomish
53033024002;1;Bellevue
53009001400;20;Port Angeles
53067011821;3;Olympia
53033021600;1;Kenmore
53061051922;4;Bothell
53067010100;3;Olympia
53033001800;1;Seattle
53033028200;1;Tukwila
53033022203;1;Kirkland
53033002600;1;Seattle
53033032321;1;Redmond
53033022300;1;Kirkland
53033001400;1;Seattle
53033007002;1;Seattle
53033007800;1;Seattle
53033032320;1;Woodinville
53033032318;1;Sammamish
53035091206;6;Silverdale
53033032224;1;Sammamish
53033023806;1;Bellevue
53033001400;1;Seattle
53033005600;1;Seattle
53033023808;1;Bellevue
53033029405;1;Kent
53033029304;1;Renton
53033023000;1;Bellevue
53033000402;1;Seattle
53035091302;6;Silverdale
53033008200;1;Seattle
53033025402;1;Renton
53033006000;1;Seattle
53033028500;1;Seatac
53033022401;1;Kirkland
53011040203;15;La Center
53033022902;1;Redmond
53033032207;1;Sammamish
53061041601;4;Everett
53033021600;1;Kenmore
53033009600;1;Seattle
53033005600;1;Seattle
53033032218;1;Sammamish
53033009000;1;Seattle
53033032402;1;Duvall
53033022803;1;Redmond
53033022001;1;Bothell
53033023500;1;Bellevue
53033031603;1;Black Diamond
53033021400;1;Lake Forest Park
53033030007;1;Federal Way
53011040203;15;Battle Ground
53033031604;1;Maple Valley
53011041206;15;Vancouver
53033028200;1;Tukwila
53033028200;1;Tukwila
53061051913;4;Bothell
53033028500;1;Seatac
53011040102;15;Battle Ground
53033031207;1;Auburn
53061051802;4;Lynnwood
53033032218;1;Sammamish
53035091100;6;Poulsbo
53033025008;1;Bellevue
53033025201;1;Renton
53033023100;1;Bellevue
53033005600;1;Seattle
53033024904;1;Bellevue
53033005600;1;Seattle
53033007201;1;Seattle
53033032220;1;Issaquah
53011042300;15;Vancouver
53011040505;15;Brush Prairie
53015001501;19;Woodland
53033030313;1;Federal Way
53033025008;1;Bellevue
53033028200;1;Tukwila
53033028403;1;Seatac
53033009500;1;Seattle
53033001600;1;Seattle
53033022901;1;Bellevue
53033028500;1;Seatac
53033006100;1;Seattle
53033007503;1;Seattle
53033028100;1;Seatac
53033001100;1;Seattle
53033001800;1;Seattle
53033032319;1;Woodinville
53033009801;1;Seattle
53033032217;1;Sammamish
53033025007;1;Issaquah
53033025005;1;Newcastle
53033032215;1;Sammamish
53033023401;1;Bellevue
53015001503;19;Woodland
53033023000;1;Bellevue
53033006800;1;Seattle
53033032211;1;Sammamish
53033028200;1;Tukwila
53033006900;1;Seattle
53011040604;15;Vancouver
53033009300;1;Seattle
53033030102;1;Federal Way
53033020402;1;Lake Forest Park
53061052009;4;Bothell
53033022101;1;Kenmore
53011042500;15;Vancouver
53077002801;2;Yakima
53033032331;1;Redmond
53033001202;1;Seattle
53011040411;15;Vancouver
53033029507;1;Kent
53033032330;1;Redmond
53033023403;1;Bellevue
53035080400;6;Bremerton
53033032011;1;Maple Valley
53033031603;1;Maple Valley
53033024905;1;Bellevue
53033028500;1;Seatac
53033007800;1;Seattle
53033023201;1;Bellevue
53033029306;1;Kent
53033007302;1;Seattle
53011040603;15;Brush Prairie
53015001200;19;Kelso
53033032319;1;Woodinville
53067012211;3;Olympia
53011040412;15;Vancouver
53033024904;1;Bellevue
53033028200;1;Tukwila
53033020200;1;Shoreline
53033032207;1;Sammamish
53033028200;1;Tukwila
53033025007;1;Bellevue
53033003100;1;Seattle
53067011720;3;Tumwater
53033006900;1;Seattle
53033020800;1;Shoreline
53033006000;1;Seattle
53033028200;1;Tukwila
53033009600;1;Seattle
53033032317;1;Sammamish
53033032317;1;Sammamish
53033031913;1;Renton
53033023701;1;Bellevue
53033028802;1;Seatac
53033032220;1;Issaquah
53061052007;4;Bothell
53033024200;1;Medina
53033032217;1;Sammamish
53061051931;4;Lynnwood
53033032321;1;Redmond
53011041329;15;Vancouver
53033032316;1;Sammamish
53033024200;1;Medina
53033005803;1;Seattle
53033001600;1;Seattle
53033007700;1;Seattle
53033022402;1;Kirkland
53033029309;1;Renton
53033032319;1;Woodinville
53033028300;1;Seatac
53067011100;3;Olympia
53033022101;1;Kenmore
53061051934;4;Bothell
53033009300;1;Seattle
53033005803;1;Seattle
53033032217;1;Sammamish
53033021906;1;Woodinville
53033029507;1;Kent
53033032005;1;Covington
53033031705;1;Covington
53033024301;1;Mercer Island
53033022401;1;Kirkland
53033002100;1;Seattle
53033028200;1;Tukwila
53033032007;1;Covington
53033022902;1;Redmond
53061051921;4;Bothell
53033025006;1;Issaquah
53033026004;1;Renton
53033024902;1;Bellevue
53033024703;1;Renton
53033032010;1;Maple Valley
53033001100;1;Seattle
53033032221;1;Issaquah
53033020200;1;Shoreline
53033025008;1;Bellevue
53061052007;4;Bothell
53033022101;1;Kenmore
53033028200;1;Tukwila
53033028200;1;Tukwila
53033032321;1;Redmond
53035090201;6;Poulsbo
53033029306;1;Kent
53061052206;4;Snohomish
53033028300;1;Seatac
53033007202;1;Seattle
53033025007;1;Issaquah
53033021100;1;Shoreline
53033032218;1;Sammamish
53035091002;6;Bainbridge Island
53033032220;1;Issaquah
53033022001;1;Bothell
53033005804;1;Seattle
53033023404;1;Issaquah
53033029207;1;Kent
53011040412;15;Ridgefield
53033032220;1;Issaquah
53033032213;1;Sammamish
53011040304;15;Ridgefield
53033031705;1;Covington
53033009300;1;Seattle
53033023300;1;Bellevue
53033021906;1;Woodinville
53011040403;15;Ridgefield
53061051927;4;Bothell
53033024905;1;Bellevue
53033028300;1;Tukwila
53033005600;1;Seattle
53033022901;1;Bellevue
53033032211;1;Sammamish
53033021802;1;Woodinville
53033024200;1;Medina
53033021905;1;Kirkland
53033024905;1;Bellevue
53033032318;1;Sammamish
53033023401;1;Bellevue
53033024901;1;Bellevue
53033020800;1;Shoreline
53033028200;1;Tukwila
53029971100;5;Coupeville
53033032402;1;Duvall
53033006701;1;Seattle
53033006000;1;Seattle
53033027800;1;Normandy Park
53015000801;19;Longview
53033020800;1;Shoreline
53033023808;1;Bellevue
53061051937;4;Bothell
53033022204;1;Kirkland
53033022802;1;Redmond
53011041500;15;Camas
53033032321;1;Redmond
53033021500;1;Lake Forest Park
53033022803;1;Redmond
53033032221;1;Issaquah
53033006800;1;Seattle
53061051926;4;Bothell
53033031102;1;Auburn
53011041008;15;Vancouver
53033032500;1;Carnation
53011041010;15;Vancouver
53033006200;1;Seattle
53011040201;15;La Center
53033022805;1;Bellevue
53033023401;1;Bellevue
53033032213;1;Sammamish
53033032221;1;Issaquah
53033032222;1;Sammamish
53033002900;1;Seattle
53033028500;1;Seatac
53033028200;1;Tukwila
53061051938;4;Bothell
53061052107;4;Bothell
53033026200;1;Tukwila
53011040504;15;Yacolt
53033002100;1;Seattle
53033023500;1;Bellevue
53033024302;1;Mercer Island
53033009900;1;Seattle
53011041325;15;Vancouver
53035091206;6;Silverdale
53011041336;15;Vancouver
53011040201;15;La Center
53033021803;1;Bothell
53033029504;1;Kent
53033032331;1;Redmond
53033009300;1;Seattle
53011041328;15;Vancouver
53033023901;1;Beaux Arts
53015001503;19;Woodland
53035092200;6;Port Orchard
53033029102;1;Kent
53033032325;1;Redmond
53033032321;1;Redmond
53011040609;15;Camas
53033022902;1;Redmond
53011041336;15;Vancouver
53033020900;1;Shoreline
53033021600;1;Kenmore
53033032213;1;Sammamish
53033021803;1;Bothell
53033021500;1;Lake Forest Park
53033005600;1;Seattle
53033025006;1;Issaquah
53033032224;1;Sammamish
53033030902;1;Pacific
53033031708;1;Kent
53033029405;1;Kent
53033008002;1;Seattle
53033032321;1;Redmond
53033002000;1;Seattle
53033028200;1;Tukwila
53033023901;1;Bellevue
53033031400;1;Enumclaw
53061051926;4;Bothell
53033032005;1;Covington
53033006100;1;Seattle
53035090102;6;Kingston
53033029001;1;Des Moines
53011041400;15;Camas
53061052607;4;Lake Stevens
53035080700;6;Bremerton
53033021400;1;Lake Forest Park
53033008700;1;Seattle
53061041400;4;Everett
53035092000;6;Seabeck
53033022803;1;Redmond
53033007201;1;Seattle
53033032330;1;Redmond
53033032319;1;Woodinville
53033005600;1;Seattle
53033022902;1;Redmond
53035090700;6;Bainbridge Island
53033005902;1;Seattle
53033032316;1;Sammamish
53033028200;1;Tukwila
53033032318;1;Sammamish
53033032221;1;Issaquah
53033022902;1;Redmond
53033032219;1;Issaquah
53033032225;1;Sammamish
53033028200;1;Tukwila
53033028500;1;Seatac
53033023300;1;Bellevue
53033024200;1;Medina
53011040510;15;Washougal
53061051921;4;Bothell
53033024302;1;Mercer Island
53033025005;1;Newcastle
53011040505;15;Brush Prairie
53011041333;15;Vancouver
53061052603;4;Lake Stevens
53035091002;6;Bainbridge Island
53033032008;1;Maple Valley
53033032225;1;Sammamish
53033022001;1;Bothell
53033006300;1;Seattle
53033028200;1;Tukwila
53067012532;3;Yelm
53033025302;1;Renton
53033029305;1;Kent
53067010100;3;Olympia
53035090102;6;Kingston
53033030101;1;Federal Way
53033020402;1;Lake Forest Park
53033031400;1;Enumclaw
53011041010;15;Vancouver
53033023100;1;Bellevue
53033023604;1;Bellevue
53033020100;1;Shoreline
53033029604;1;Kent
53033021300;1;Lake Forest Park
53011041500;15;Camas
53033001400;1;Seattle
53061041703;4;Lynnwood
53033024500;1;Mercer Island
53029970601;5;Oak Harbor
53033021600;1;Kenmore
53033025805;1;Renton
53033001701;1;Seattle
53033021400;1;Shoreline
53033005700;1;Seattle
53033021804;1;Bothell
53033024001;1;Bellevue
53033021701;1;Kenmore
53033026200;1;Tukwila
53033028200;1;Tukwila
53033006200;1;Seattle
53033032325;1;Redmond
53033020402;1;Lake Forest Park
53033020900;1;Shoreline
53033022603;1;Kirkland
53033028500;1;Seatac
53011040412;15;Ridgefield
53033032219;1;Issaquah
53033001600;1;Seattle
53033032213;1;Sammamish
53011040608;15;Camas
53033001500;1;Seattle
53033006300;1;Seattle
53033024100;1;Clyde Hill
53067010700;3;Olympia
53033009600;1;Seattle
53033021600;1;Kenmore
53033020100;1;Shoreline
53033027600;1;Burien
53033031302;1;Enumclaw
53033006000;1;Seattle
53033032401;1;Duvall
53061052008;4;Mill Creek
53033028500;1;Seatac
53033006200;1;Seattle
53033003100;1;Seattle
53061051926;4;Bothell
53011041328;15;Vancouver
53033020302;1;Shoreline
53033029507;1;Kent
53033022201;1;Kirkland
53033022901;1;Bellevue
53033006200;1;Seattle
53033020402;1;Lake Forest Park
53011040403;15;Ridgefield
53067010910;3;Tumwater
53033021000;1;Shoreline
53033032318;1;Sammamish
53033022803;1;Redmond
53033029902;1;Auburn
53033001600;1;Seattle
53033028200;1;Tukwila
53033020402;1;Lake Forest Park
53033032217;1;Sammamish
53033025601;1;Renton
53035090201;6;Poulsbo
53061052113;4;Monroe
53033021600;1;Kenmore
53033028200;1;Tukwila
53033032010;1;Maple Valley
53061051921;4;Bothell
53033028200;1;Tukwila
53033032319;1;Woodinville
53011040408;15;Battle Ground
53035940100;6;Suquamish
53035092801;6;Port Orchard
53033020600;1;Shoreline
53011041332;15;Vancouver
53033032324;1;Redmond
53033024100;1;Clyde Hill
53033028200;1;Tukwila
53033006300;1;Seattle
53035091002;6;Bainbridge Island
53033025804;1;Renton
53061051934;4;Bothell
53033032316;1;Sammamish
53033031707;1;Kent
53067012720;3;Rochester
53033024302;1;Mercer Island
53015002004;19;Silverlake
53033020900;1;Shoreline
53033020500;1;Shoreline
53033023401;1;Bellevue
53011041321;15;Vancouver
53033022902;1;Redmond
53033007902;1;Seattle
53033032313;1;Redmond
53033021903;1;Kirkland
53033009900;1;Seattle
53033003301;1;Seattle
53033020600;1;Shoreline
53033003601;1;Seattle
53033032219;1;Issaquah
53033021500;1;Lake Forest Park
53033028500;1;Seatac
53011040715;15;Brush Prairie
53033032010;1;Maple Valley
53033007302;1;Seattle
53033028200;1;Tukwila
53033028200;1;Tukwila
53033028500;1;Burien
53061041606;4;Everett
53033032318;1;Sammamish
53033006300;1;Seattle
53011041007;15;Vancouver
53033023500;1;Bellevue
53061051922;4;Bothell
53033025805;1;Renton
53011040608;15;Camas
53033021802;1;Woodinville
53033023300;1;Bellevue
53033029306;1;Kent
53035080900;6;Bremerton
53033009500;1;Seattle
53033006000;1;Seattle
53033032010;1;Maple Valley
53033021702;1;Bothell
53033002000;1;Seattle
53033028500;1;Seatac
53033023701;1;Bellevue
53067011722;3;Olympia
53033021701;1;Bothell
53033022803;1;Redmond
53067010700;3;Olympia
53033028500;1;Seatac
53033009702;1;Seattle
53033029406;1;Kent
53033032104;1;Issaquah
53011041008;15;Vancouver
53035092102;6;Port Orchard
53033028700;1;Des Moines
53011041325;15;Camas
53033032321;1;Redmond
53033032319;1;Woodinville
53061052007;4;Bothell
53033022803;1;Redmond
53033028200;1;Tukwila
53033007502;1;Seattle
53033005600;1;Seattle
53033028500;1;Seatac
53033006200;1;Seattle
53033032207;1;Sammamish
53033030501;1;Auburn
53011041321;15;Vancouver
53035090101;6;Kingston
53033010002;1;Seattle
53033005600;1;Seattle
53061051000;4;Mountlake Terrace
53033028200;1;Tukwila
53033006300;1;Seattle
53011041334;15;Vancouver
53033032207;1;Sammamish
53033020302;1;Shoreline
53033032219;1;Issaquah
53033032316;1;Sammamish
53033009300;1;Seattle
53033006100;1;Seattle
53033008003;1;Seattle
53033025401;1;Renton
53033021803;1;Bothell
53033008003;1;Seattle
53033028500;1;Seatac
53033004401;1;Seattle
53033002100;1;Seattle
53033032224;1;Sammamish
53033028200;1;Tukwila
53033032213;1;Sammamish
53033029305;1;Kent
53033028500;1;Seatac
53033032010;1;Maple Valley
53011040706;15;Vancouver
53033023500;1;Bellevue
53033030901;1;Algona
53035090502;6;Poulsbo
53033020500;1;Shoreline
53015001900;19;Longview
53033028600;1;Normandy Park
53033009400;1;Seattle
53033032324;1;Redmond
53033025007;1;Bellevue
53033021701;1;Kenmore
53035080400;6;Bremerton
53033023000;1;Bellevue
53061052010;4;Bothell
53033032005;1;Covington
53033020302;1;Shoreline
53033009300;1;Seattle
53033030308;1;Federal Way
53033027300;1;Seatac
53033031603;1;Maple Valley
53033023000;1;Bellevue
53033031709;1;Covington
53035091100;6;Poulsbo
53033006703;1;Seattle
53033023808;1;Bellevue
53033028500;1;Seatac
53035090202;6;Poulsbo
53033022401;1;Kirkland
53033006200;1;Seattle
53033028200;1;Tukwila
53033022803;1;Redmond
53033010001;1;Seattle
53033028200;1;Tukwila
53035092102;6;Bremerton
53033032316;1;Sammamish
53061052007;4;Bothell
53033032211;1;Sammamish
53033022803;1;Redmond
53033031913;1;Renton
53033022803;1;Redmond
53035080400;6;Bremerton
53033032221;1;Issaquah
53061051927;4;Bothell
53033030312;1;Federal Way
53067010400;3;Olympia
53033020800;1;Shoreline
53033032218;1;Sammamish
53033020900;1;Shoreline
53033029403;1;Kent
53033009701;1;Seattle
53033031913;1;Renton
53033009300;1;Seattle
53033030204;1;Federal Way
53033021600;1;Kenmore
53033028200;1;Tukwila
53033027800;1;Burien
53033004301;1;Seattle
53011040413;15;Battle Ground
53033028200;1;Tukwila
53033009300;1;Seattle
53033021600;1;Kenmore
53035080700;6;Bremerton
53033032318;1;Sammamish
53033002600;1;Seattle
53033006200;1;Seattle
53033031302;1;Enumclaw
53033022803;1;Redmond
53031950301;18;Port Ludlow
53033025602;1;Renton
53061041704;4;Bothell
53067010200;3;Olympia
53033022901;1;Bellevue
53033032321;1;Redmond
53033028500;1;Seatac
53035092600;6;Port Orchard
53033032402;1;Duvall
53033006703;1;Seattle
53033032317;1;Sammamish
53011041400;15;Camas
53033022102;1;Kenmore
53011040605;15;Camas
53035092000;6;Seabeck
53033024200;1;Medina
53061041703;4;Bothell
53033032320;1;Woodinville
53033032217;1;Sammamish
53033032211;1;Sammamish
53067011100;3;Olympia
53033007002;1;Seattle
53033021100;1;Shoreline
53011040905;15;Ridgefield
53033032401;1;Duvall
53033021400;1;Lake Forest Park
53033005600;1;Seattle
53011040304;15;Ridgefield
53033024302;1;Mercer Island
53033023500;1;Bellevue
53033008002;1;Seattle
53033006000;1;Seattle
53033006300;1;Seattle
53033029003;1;Des Moines
53033032011;1;Maple Valley
53011041334;15;Vancouver
53067010600;3;Olympia
53011040908;15;Vancouver
53033028200;1;Tukwila
53011040409;15;Ridgefield
53011040412;15;Vancouver
53033028200;1;Tukwila
53061053301;4;Stanwood
53011040304;15;Ridgefield
53061051926;4;Bothell
53033032224;1;Sammamish
53061052009;4;Bothell
53033008002;1;Seattle
53033028200;1;Tukwila
53033025804;1;Renton
53033022802;1;Redmond
53067010910;3;Tumwater
53033021300;1;Lake Forest Park
53033029304;1;Renton
53033032005;1;Covington
53033028901;1;Des Moines
53033006200;1;Seattle
53033028500;1;Seatac
53033005600;1;Seattle
53067010300;3;Olympia
53011040415;15;Battle Ground
53011040505;15;Battle Ground
53033032215;1;Sammamish
53033032318;1;Sammamish
53067010802;3;Olympia
53033020500;1;Shoreline
53033022101;1;Kenmore
53033024001;1;Bellevue
53033021500;1;Lake Forest Park
53033032216;1;Sammamish
53033030308;1;Federal Way
53033028200;1;Tukwila
53033009500;1;Seattle
53033032218;1;Sammamish
53011042300;15;Vancouver
53033028902;1;Des Moines
53033030201;1;Federal Way
53035090101;6;Kingston
53033023403;1;Bellevue
53033006800;1;Seattle
53033006701;1;Seattle
53033025007;1;Issaquah
53011040905;15;Ridgefield
53033021500;1;Lake Forest Park
53033005700;1;Seattle
53033006300;1;Seattle
53011040505;15;Brush Prairie
53033008900;1;Seattle
53033032325;1;Redmond
53033007902;1;Seattle
53033029408;1;Kent
53033028200;1;Tukwila
53033021400;1;Lake Forest Park
53033009600;1;Seattle
53033009600;1;Seattle
53033032213;1;Sammamish
53033020401;1;Shoreline
53033031603;1;Maple Valley
53033021500;1;Lake Forest Park
53033032215;1;Sammamish
53011040603;15;Vancouver
53033023701;1;Bellevue
53033030306;1;Federal Way
53061052005;4;Mill Creek
53035092600;6;Port Orchard
53033024904;1;Bellevue
53033003202;1;Seattle
53033031603;1;Maple Valley
53033026004;1;Renton
53033022803;1;Redmond
53033021100;1;Shoreline
53061052203;4;Monroe
53033028200;1;Tukwila
53033028200;1;Tukwila
53033009500;1;Seattle
53011040504;15;Brush Prairie
53033007800;1;Seattle
53011041334;15;Vancouver
53033024100;1;Clyde Hill
53033006701;1;Seattle
53033032318;1;Sammamish
53033007800;1;Seattle
53033023300;1;Bellevue
53061041400;4;Everett
53061051926;4;Bothell
53033021903;1;Kirkland
53033029804;1;Kent
53033023300;1;Bellevue
53033024905;1;Bellevue
53061050404;4;Edmonds
53061051933;4;Bothell
53033024200;1;Medina
53061053302;4;Stanwood
53033032221;1;Issaquah
53033020100;1;Shoreline
53033028500;1;Seatac
53033000300;1;Seattle
53033007001;1;Seattle
53011040416;15;Battle Ground
53033009701;1;Seattle
53033029207;1;Kent
53033022805;1;Bellevue
53067010700;3;Olympia
53033032215;1;Sammamish
53033032010;1;Maple Valley
53033028200;1;Tukwila
53033020600;1;Shoreline
53011040603;15;Camas
53033031603;1;Maple Valley
53033023100;1;Bellevue
53033020500;1;Shoreline
53033009600;1;Seattle
53033006200;1;Seattle
53033028500;1;Seatac
53011043100;15;Vancouver
53033028200;1;Tukwila
53033028600;1;Normandy Park
53033002600;1;Seattle
53033024200;1;Medina
53033032011;1;Maple Valley
53033029305;1;Kent
53033008200;1;Seattle
53033024302;1;Mercer Island
53033000700;1;Seattle
53033029308;1;Renton
53033032324;1;Redmond
53033023403;1;Bellevue
53033010002;1;Seattle
53033021701;1;Kenmore
53033024301;1;Mercer Island
53033007800;1;Seattle
53033032317;1;Sammamish
53033005902;1;Seattle
53033023000;1;Bellevue
53033032220;1;Issaquah
53033023807;1;Bellevue
53061052007;4;Bothell
53033022102;1;Bothell
53061053301;4;Stanwood
53033031800;1;Kent
53033032331;1;Redmond
53033029405;1;Kent
53033028500;1;Seatac
53033032215;1;Sammamish
53033005902;1;Seattle
53011040715;15;Brush Prairie
53033023500;1;Bellevue
53033032320;1;Woodinville
53033021906;1;Woodinville
53067010200;3;Olympia
53035090202;6;Poulsbo
53033002100;1;Seattle
53033032402;1;Duvall
53033006200;1;Seattle
53033030204;1;Federal Way
53035940000;6;Indianola
53033032325;1;Redmond
53033006000;1;Seattle
53033027800;1;Burien
53033024301;1;Mercer Island
53033023902;1;Bellevue
53033006703;1;Seattle
53011041309;15;Vancouver
53067010600;3;Olympia
53061051934;4;Bothell
53033020500;1;Shoreline
53033022001;1;Bothell
53033001500;1;Seattle
53033032325;1;Redmond
53033023902;1;Bellevue
53031950603;18;Port Townsend
53033032704;1;North Bend
53067012531;3;Rainier
53033031705;1;Covington
53011041335;15;Vancouver
53011040605;15;Washougal
53033002100;1;Seattle
53033032319;1;Woodinville
53033006300;1;Seattle
53033023401;1;Bellevue
53033028200;1;Tukwila
53033031603;1;Maple Valley
53033022802;1;Redmond
53033021804;1;Bothell
53033010401;1;Seattle
53033028200;1;Tukwila
53033028403;1;Seatac
53033025005;1;Newcastle
53033028200;1;Tukwila
53035092701;6;Port Orchard
53033028200;1;Tukwila
53011040609;15;Camas
53011041321;15;Vancouver
53033006200;1;Seattle
53011040510;15;Washougal
53011041700;15;Vancouver
53061052107;4;Bothell
53033028500;1;Seatac
53033009600;1;Seattle
53033009400;1;Seattle
53033028500;1;Seatac
53033007700;1;Seattle
53033022101;1;Kenmore
53033006300;1;Seattle
53033028500;1;Seatac
53011041325;15;Vancouver
53033032011;1;Maple Valley
53033030007;1;Federal Way
53033028600;1;Normandy Park
53065951402;14;Nine Mile Falls
53067011902;3;Olympia
53033029508;1;Kent
53011040510;15;Washougal
53011041334;15;Vancouver
53033024302;1;Mercer Island
53033021803;1;Bothell
53033031913;1;Renton
53033005600;1;Seattle
53067011902;3;Olympia
53033024001;1;Bellevue
53033027902;1;Burien
53011040714;15;Vancouver
53033028200;1;Tukwila
53011040504;15;Battle Ground
53033009600;1;Seattle
53033032219;1;Issaquah
53033005402;1;Seattle
53033028500;1;Seatac
53033028500;1;Seatac
53011040609;15;Camas
53011041800;15;Vancouver
53033028200;1;Tukwila
53033003202;1;Seattle
53033007202;1;Seattle
53035092500;6;Port Orchard
53011040605;15;Washougal
53061052107;4;Bothell
53033006900;1;Seattle
53061051916;4;Lynnwood
53067012720;3;Rochester
53033029505;1;Kent
53061052004;4;Mill Creek
53011040304;15;Ridgefield
53033021904;1;Kirkland
53033001600;1;Seattle
53031950502;18;Port Townsend
53033023604;1;Bellevue
53033005600;1;Seattle
53033032317;1;Sammamish
53011040305;15;Ridgefield
53033032217;1;Sammamish
53033025007;1;Bellevue
53033028600;1;Normandy Park
53033023808;1;Bellevue
53033022802;1;Redmond
53035090202;6;Poulsbo
53033010002;1;Seattle
53011040414;15;Battle Ground
53033005803;1;Seattle
53033005600;1;Seattle
53033032221;1;Issaquah
53033006000;1;Seattle
53067012530;3;Rainier
53033028600;1;Normandy Park
53033028500;1;Seatac
53033022606;1;Redmond
53033030305;1;Federal Way
53033032317;1;Sammamish
53061052203;4;Monroe
53035080400;6;Bremerton
53033029602;1;Kent
53033020500;1;Shoreline
53033028200;1;Tukwila
53033023300;1;Bellevue
53033021701;1;Kenmore
53035090201;6;Poulsbo
53033021701;1;Kenmore
53033031603;1;Maple Valley
53035091204;6;Bremerton
53033023000;1;Bellevue
53033028200;1;Tukwila
53033021300;1;Lake Forest Park
53033007902;1;Seattle
53011040803;15;Vancouver
53033005600;1;Seattle
53033032323;1;Redmond
53033003301;1;Seattle
53033006300;1;Seattle
53061051936;4;Bothell
53033009400;1;Seattle
53033028200;1;Tukwila
53067011720;3;Tumwater
53033001500;1;Seattle
53033000102;1;Seattle
53061051916;4;Lynnwood
53035090700;6;Bainbridge Island
53033009300;1;Seattle
53033028700;1;Des Moines
53033028500;1;Seatac
53033000403;1;Seattle
53061053507;4;Arlington
53067012530;3;Rainier
53011040403;15;Ridgefield
53033032216;1;Sammamish
53061051918;4;Bothell
53033007800;1;Seattle
53033028500;1;Seatac
53033006300;1;Seattle
53033029206;1;Kent
53033032321;1;Redmond
53033025304;1;Renton
53033028200;1;Tukwila
53035080500;6;Bremerton
53033028500;1;Seatac
53077003004;2;Selah
53033032011;1;Maple Valley
53077000800;2;Yakima
53061050800;4;Edmonds
53033028200;1;Tukwila
53061052203;4;Monroe
53033031603;1;Maple Valley
53033032207;1;Sammamish
53011041325;15;Camas
53033007501;1;Seattle
53033032221;1;Issaquah
53033032317;1;Sammamish
53033028500;1;Seatac
53033032321;1;Redmond
53033032218;1;Sammamish
53033030101;1;Federal Way
53033028200;1;Tukwila
53033029603;1;Kent
53033032011;1;Maple Valley
53033025303;1;Renton
53033024302;1;Mercer Island
53011040511;15;Brush Prairie
53011040608;15;Camas
53033032221;1;Issaquah
53035080300;6;Bremerton
53011040505;15;Battle Ground
53033030305;1;Federal Way
53033022902;1;Redmond
53015000400;19;Longview
53033003601;1;Seattle
53033006200;1;Seattle
53033029001;1;Des Moines
53033032010;1;Maple Valley
53033028500;1;Seatac
53033028600;1;Normandy Park
53033024905;1;Bellevue
53033023403;1;Bellevue
53033025704;1;Renton
53033023000;1;Bellevue
53033028200;1;Tukwila
53033030308;1;Federal Way
53033020100;1;Shoreline
53011041700;15;Vancouver
53033000602;1;Seattle
53033024301;1;Mercer Island
53033023604;1;Bellevue
53033025101;1;Renton
53033010800;1;Seattle
53033006800;1;Seattle
53033031709;1;Covington
53033030003;1;Des Moines
53033006900;1;Seattle
53033032005;1;Covington
53033032207;1;Sammamish
53033028200;1;Tukwila
53033028200;1;Tukwila
53033032006;1;Maple Valley
53033030003;1;Des Moines
53033031913;1;Renton
53033025006;1;Issaquah
53033028500;1;Seatac
53033020401;1;Shoreline
53033023403;1;Bellevue
53033008102;1;Seattle
53033023500;1;Bellevue
53033020402;1;Lake Forest Park
53033021000;1;Shoreline
53033032402;1;Duvall
53033026003;1;Renton
53033007202;1;Seattle
53033022803;1;Redmond
53011040908;15;Vancouver
53033028200;1;Tukwila
53033028200;1;Tukwila
53033032225;1;Sammamish
53011040201;15;La Center
53033020402;1;Shoreline
53033032321;1;Redmond
53033027800;1;Burien
53033028200;1;Tukwila
53033028500;1;Seatac
53033029701;1;Kent
53033028200;1;Tukwila
53033027800;1;Burien
53061052009;4;Bothell
53033029602;1;Auburn
53033028700;1;Des Moines
53011040505;15;Battle Ground
53033006200;1;Seattle
53011040305;15;Ridgefield
53033029305;1;Kent
53033001900;1;Seattle
53033022803;1;Redmond
53033024905;1;Bellevue
53033028200;1;Tukwila
53011040510;15;Washougal
53033025806;1;Renton
53033025008;1;Bellevue
53033025805;1;Renton
53033023300;1;Bellevue
53033025704;1;Renton
53033010402;1;Seattle
53033006200;1;Seattle
53033032215;1;Sammamish
53033029604;1;Kent
53033021701;1;Bothell
53033031705;1;Covington
53033005600;1;Seattle
53033023901;1;Bellevue
53033032317;1;Sammamish
53033005600;1;Seattle
53033028200;1;Tukwila
53033024800;1;Bellevue
53033032213;1;Sammamish
53061052502;4;Snohomish
53033000201;1;Seattle
53033032316;1;Sammamish
53033021701;1;Kenmore
53033023403;1;Bellevue
53033006000;1;Seattle
53033012100;1;Seattle
53033029306;1;Kent
53033001100;1;Seattle
53033031604;1;Maple Valley
53061052107;4;Bothell
53033023000;1;Bellevue
53033022803;1;Redmond
